COUB,Country of birth,FBORN,Place of birth,EDU,Education level,LFS,Labour force status,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,1,Employed,1,Men,NLD,Netherlands,1190378,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,2063179,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,2,Unemployed,2,Women,NLD,Netherlands,53979,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,2,Unemployed,1,Men,NLD,Netherlands,38059,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,92038,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3,Inactive,2,Women,NLD,Netherlands,1668583,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3,Inactive,1,Men,NLD,Netherlands,712474,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,2381057,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,2595363,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,1940911,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,4536274,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,NLD,Netherlands,985508,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,NLD,Netherlands,1366825,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,2352333,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,NLD,Netherlands,66178,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,NLD,Netherlands,56600,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,122778,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,NLD,Netherlands,1909782,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,NLD,Netherlands,847760,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,2757542,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,2961468,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,2271185,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,5232653,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,1,Employed,2,Women,NLD,Netherlands,88,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,1,Employed,1,Men,NLD,Netherlands,429,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,517,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,88,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,429,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,517,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,NLD,Netherlands,78615,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,NLD,Netherlands,108970,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,187585,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,NLD,Netherlands,3633,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,Men,NLD,Netherlands,4728,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,8361,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,NLD,Netherlands,41863,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,NLD,Netherlands,32039,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,73902,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,124111,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,145737,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,269848,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,1,Employed,2,Women,NLD,Netherlands,704697,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,1,Employed,1,Men,NLD,Netherlands,983944,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,1688641,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,2,Unemployed,2,Women,NLD,Netherlands,12750,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,2,Unemployed,1,Men,NLD,Netherlands,12628,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,25378,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3,Inactive,2,Women,NLD,Netherlands,197127,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3,Inactive,1,Men,NLD,Netherlands,197954,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,395081,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,914574,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,1194526,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,2109100,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,NLD,Netherlands,783400,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,NLD,Netherlands,1093343,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,1876743,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,NLD,Netherlands,16383,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,Men,NLD,Netherlands,17356,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,33739,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,NLD,Netherlands,238990,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,NLD,Netherlands,229993,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,468983,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,1038773,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,1340692,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,2379465,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,1,Employed,2,Women,NLD,Netherlands,13062,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,1,Employed,1,Men,NLD,Netherlands,15807,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,28869,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,2,Unemployed,2,Women,NLD,Netherlands,501,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,2,Unemployed,1,Men,NLD,Netherlands,740,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,1241,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3,Inactive,2,Women,NLD,Netherlands,5769,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3,Inactive,1,Men,NLD,Netherlands,4411,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,10180,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,19332,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,20958,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,40290,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,2,Women,NLD,Netherlands,322581,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,1,Men,NLD,Netherlands,438528,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,761109,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,NLD,Netherlands,23857,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,NLD,Netherlands,30782,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,54639,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,2,Women,NLD,Netherlands,383625,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,1,Men,NLD,Netherlands,220575,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,604200,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,730063,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,689885,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,1419948,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,1,Employed,2,Women,NLD,Netherlands,3010549,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,1,Employed,1,Men,NLD,Netherlands,4020906,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,7031455,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,NLD,Netherlands,109928,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,NLD,Netherlands,81226,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,191154,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3,Inactive,2,Women,NLD,Netherlands,2582128,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3,Inactive,1,Men,NLD,Netherlands,1468440,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,4050568,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,5702605,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,5570572,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,11273177,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,2,Women,NLD,Netherlands,3346192,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,1,Men,NLD,Netherlands,4475241,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,NLD,Netherlands,7821433,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,2,Women,NLD,Netherlands,134286,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,1,Men,NLD,Netherlands,112748,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,NLD,Netherlands,247034,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,2,Women,NLD,Netherlands,2971522,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,1,Men,NLD,Netherlands,1693426,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,NLD,Netherlands,4664948,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,NLD,Netherlands,6452000,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,NLD,Netherlands,6281415,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,NLD,Netherlands,12733415,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,1,Employed,2,Women,NZL,New Zealand,3867,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,1,Employed,1,Men,NZL,New Zealand,3963,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,NZL,New Zealand,7830,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,2,Unemployed,2,Women,NZL,New Zealand,447,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,2,Unemployed,1,Men,NZL,New Zealand,465,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,NZL,New Zealand,912,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3,Inactive,2,Women,NZL,New Zealand,2682,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3,Inactive,1,Men,NZL,New Zealand,1362,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,NZL,New Zealand,4044,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,NZL,New Zealand,6996,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,NZL,New Zealand,5790,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,NZL,New Zealand,12786,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,2,Women,NZL,New Zealand,3867,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,1,Men,NZL,New Zealand,3963,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,NZL,New Zealand,7830,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,2,Women,NZL,New Zealand,447,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,1,Men,NZL,New Zealand,465,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,NZL,New Zealand,912,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,2,Women,NZL,New Zealand,2682,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,1,Men,NZL,New Zealand,1362,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,NZL,New Zealand,4044,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,NZL,New Zealand,6996,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,NZL,New Zealand,5790,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,NZL,New Zealand,12786,,
AFRI,Africa,1,Foreign-born,99,Unknown education,1,Employed,2,Women,NZL,New Zealand,321,,
AFRI,Africa,1,Foreign-born,99,Unknown education,1,Employed,1,Men,NZL,New Zealand,441,,
AFRI,Africa,1,Foreign-born,99,Unknown education,1,Employed,ALL_SEX,Men and women,NZL,New Zealand,762,,
AFRI,Africa,1,Foreign-born,99,Unknown education,2,Unemployed,2,Women,NZL,New Zealand,87,,
AFRI,Africa,1,Foreign-born,99,Unknown education,2,Unemployed,1,Men,NZL,New Zealand,105,,
AFRI,Africa,1,Foreign-born,99,Unknown education,2,Unemployed,ALL_SEX,Men and women,NZL,New Zealand,192,,
AFRI,Africa,1,Foreign-born,99,Unknown education,3,Inactive,2,Women,NZL,New Zealand,630,,
AFRI,Africa,1,Foreign-born,99,Unknown education,3,Inactive,1,Men,NZL,New Zealand,423,,
AFRI,Africa,1,Foreign-born,99,Unknown education,3,Inactive,ALL_SEX,Men and women,NZL,New Zealand,1053,,
AFRI,Africa,1,Foreign-born,99,Unknown education,ALL_LFS,All labour force status,2,Women,NZL,New Zealand,1038,,
AFRI,Africa,1,Foreign-born,99,Unknown education,ALL_LFS,All labour force status,1,Men,NZL,New Zealand,969,,
AFRI,Africa,1,Foreign-born,99,Unknown education,ALL_LFS,All labour force status,ALL_SEX,Men and women,NZL,New Zealand,2007,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,1,Employed,2,Women,NZL,New Zealand,321,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,1,Employed,1,Men,NZL,New Zealand,441,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,1,Employed,ALL_SEX,Men and women,NZL,New Zealand,762,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,2,Unemployed,2,Women,NZL,New Zealand,87,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,2,Unemployed,1,Men,NZL,New Zealand,105,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,2,Unemployed,ALL_SEX,Men and women,NZL,New Zealand,192,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,3,Inactive,2,Women,NZL,New Zealand,630,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,3,Inactive,1,Men,NZL,New Zealand,423,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,3,Inactive,ALL_SEX,Men and women,NZL,New Zealand,1053,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,ALL_LFS,All labour force status,2,Women,NZL,New Zealand,1038,,
AFRI,Africa,ALL_FBORN,All places of birth,99,Unknown education,ALL_LFS,All labour force status,1,Men,NZL,New Zealand,969,,
