COUB,Country of birth,FBORN,Place of birth,EDU,Education level,AGE,Age,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUS,Australia,784382,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUS,Australia,472877,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,1257259,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUS,Australia,2020,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUS,Australia,1999,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,4019,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUS,Australia,29246,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUS,Australia,38290,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,67536,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUS,Australia,64621,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUS,Australia,69909,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,134530,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUS,Australia,95887,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUS,Australia,110198,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,206085,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUS,Australia,95492,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUS,Australia,69803,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,165295,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUS,Australia,375197,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUS,Australia,344961,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,720158,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUS,Australia,857431,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUS,Australia,627994,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,1485425,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUS,Australia,1328120,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUS,Australia,1042758,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUS,Australia,2370878,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,46,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,48,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,94,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,46,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,48,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,94,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,78,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,68,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,146,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,78,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,68,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,146,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,6,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,104,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,110,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,6,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,104,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,110,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,130,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,220,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,350,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,130,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,220,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,350,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,197,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,168,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,365,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,197,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,168,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,365,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,726,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,590,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,1316,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,726,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,590,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,1316,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,104,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,371,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,475,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,104,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,371,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,475,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,1027,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,1129,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,2156,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,1027,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,1129,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,2156,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,27538,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,21085,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,48623,,
EURO,Europe,0,Native-born,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,185758,,
EURO,Europe,0,Native-born,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,203444,,
EURO,Europe,0,Native-born,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,389202,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,213296,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,224529,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,437825,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,54886,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,20024,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,74910,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,477684,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,167022,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,644706,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,532570,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,187046,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,719616,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,3949,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,8503,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,12452,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,17927,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,49899,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,67826,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,21876,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,58402,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,80278,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,86373,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,49612,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,135985,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,681369,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,420365,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,1101734,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,767742,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,469977,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,1237719,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,95,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,84,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,179,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,95,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,84,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,179,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,274,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,159,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,433,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,274,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,159,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,433,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,81,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,137,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,218,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,81,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,137,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,218,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,450,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,380,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,830,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,450,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,380,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,830,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,6,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,4,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,10,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,6,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,4,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,10,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,9,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,21,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,30,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,9,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,21,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,30,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,4,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,3,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,7,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,4,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,3,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,7,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,19,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,28,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,47,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,19,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,28,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,47,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,112,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,65,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,177,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,112,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,65,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,177,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,143,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,46,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,189,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,2,Women,AUT,Austria,143,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,1,Men,AUT,Austria,46,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,189,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,29,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,38,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,67,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,2,Women,AUT,Austria,29,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,1,Men,AUT,Austria,38,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,67,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,284,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,149,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,433,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,2,Women,AUT,Austria,284,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,1,Men,AUT,Austria,149,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,433,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,24,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,2,ISCED 3/4,11_12,65+ years,1,Men,AUT,Austria,29,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,2,ISCED 3/4,11_12,65+ years,ALL_SEX,Men and women,AUT,Austria,53,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,11_12,65+ years,2,Women,AUT,Austria,24,,
