COUB,Country of birth,FBORN,Place of birth,EDU,Education level,LFS,Labour force status,FSTUDY,Field of study,COU,Country of residence,Value,Flag Codes,Flags
ALL_COUB,All countries of birth,1,Foreign-born,3,ISCED 5,3,Inactive,99,Unknown,IRL,Ireland,4974,,
ALL_COUB,All countries of birth,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,99,Unknown,IRL,Ireland,21408,,
ALL_COUB,All countries of birth,1,Foreign-born,3,ISCED 5,1,Employed,ALL_FSTUDY,All fields of study,IRL,Ireland,88620,,
ALL_COUB,All countries of birth,1,Foreign-born,3,ISCED 5,2,Unemployed,ALL_FSTUDY,All fields of study,IRL,Ireland,7296,,
ALL_COUB,All countries of birth,1,Foreign-born,3,ISCED 5,3,Inactive,ALL_FSTUDY,All fields of study,IRL,Ireland,29172,,
ALL_COUB,All countries of birth,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,IRL,Ireland,125088,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,1,General Programme,IRL,Ireland,94287,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,1,General Programme,IRL,Ireland,4263,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,1,General Programme,IRL,Ireland,39036,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,1,General Programme,IRL,Ireland,137586,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,2,Education,IRL,Ireland,25506,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,2,Education,IRL,Ireland,255,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,2,Education,IRL,Ireland,7974,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,2,Education,IRL,Ireland,33735,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,3,Art And Humanities,IRL,Ireland,31728,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,3,Art And Humanities,IRL,Ireland,1986,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,3,Art And Humanities,IRL,Ireland,11673,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,3,Art And Humanities,IRL,Ireland,45387,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,4,Social Sciences, Business And Law,IRL,Ireland,68373,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,4,Social Sciences, Business And Law,IRL,Ireland,1968,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,4,Social Sciences, Business And Law,IRL,Ireland,12141,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,IRL,Ireland,82482,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,5,Science,IRL,Ireland,44946,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,5,Science,IRL,Ireland,2427,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,5,Science,IRL,Ireland,10152,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,5,Science,IRL,Ireland,57525,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,6,Engineering, Manufacturing And Construction,IRL,Ireland,37866,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,6,Engineering, Manufacturing And Construction,IRL,Ireland,1347,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,6,Engineering, Manufacturing And Construction,IRL,Ireland,5601,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,IRL,Ireland,44814,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,7,Agriculture,IRL,Ireland,9159,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,7,Agriculture,IRL,Ireland,210,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,7,Agriculture,IRL,Ireland,1668,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,7,Agriculture,IRL,Ireland,11037,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,8,Health And Welfare,IRL,Ireland,35448,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,8,Health And Welfare,IRL,Ireland,366,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,8,Health And Welfare,IRL,Ireland,11442,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,8,Health And Welfare,IRL,Ireland,47256,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,9,Services,IRL,Ireland,15855,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,9,Services,IRL,Ireland,714,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,9,Services,IRL,Ireland,3384,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,9,Services,IRL,Ireland,19953,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,99,Unknown,IRL,Ireland,77721,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,99,Unknown,IRL,Ireland,2688,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,99,Unknown,IRL,Ireland,17415,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,99,Unknown,IRL,Ireland,97824,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,1,Employed,ALL_FSTUDY,All fields of study,IRL,Ireland,440889,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,2,Unemployed,ALL_FSTUDY,All fields of study,IRL,Ireland,16224,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,3,Inactive,ALL_FSTUDY,All fields of study,IRL,Ireland,120486,,
ALL_COUB,All countries of birth,0,Native-born,3,ISCED 5,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,IRL,Ireland,577599,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,1,General Programme,IRL,Ireland,110217,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,1,General Programme,IRL,Ireland,5901,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,1,General Programme,IRL,Ireland,46095,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,1,General Programme,IRL,Ireland,162213,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,2,Education,IRL,Ireland,28536,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,2,Education,IRL,Ireland,471,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,2,Education,IRL,Ireland,9540,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,2,Education,IRL,Ireland,38547,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,3,Art And Humanities,IRL,Ireland,41151,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,3,Art And Humanities,IRL,Ireland,2859,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,3,Art And Humanities,IRL,Ireland,15615,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,3,Art And Humanities,IRL,Ireland,59625,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,4,Social Sciences, Business And Law,IRL,Ireland,81150,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,4,Social Sciences, Business And Law,IRL,Ireland,2994,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,4,Social Sciences, Business And Law,IRL,Ireland,15450,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,IRL,Ireland,99594,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,5,Science,IRL,Ireland,53967,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,5,Science,IRL,Ireland,3312,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,5,Science,IRL,Ireland,12780,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,5,Science,IRL,Ireland,70059,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,6,Engineering, Manufacturing And Construction,IRL,Ireland,46602,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,6,Engineering, Manufacturing And Construction,IRL,Ireland,1977,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,6,Engineering, Manufacturing And Construction,IRL,Ireland,7134,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,IRL,Ireland,55713,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,7,Agriculture,IRL,Ireland,10389,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,7,Agriculture,IRL,Ireland,294,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,7,Agriculture,IRL,Ireland,2040,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,7,Agriculture,IRL,Ireland,12723,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,8,Health And Welfare,IRL,Ireland,45093,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,8,Health And Welfare,IRL,Ireland,819,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,8,Health And Welfare,IRL,Ireland,14325,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,8,Health And Welfare,IRL,Ireland,60237,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,9,Services,IRL,Ireland,19524,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,9,Services,IRL,Ireland,930,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,9,Services,IRL,Ireland,4290,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,9,Services,IRL,Ireland,24744,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,99,Unknown,IRL,Ireland,92880,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,99,Unknown,IRL,Ireland,3963,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,99,Unknown,IRL,Ireland,22389,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,99,Unknown,IRL,Ireland,119232,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,ALL_FSTUDY,All fields of study,IRL,Ireland,529509,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,ALL_FSTUDY,All fields of study,IRL,Ireland,23520,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,ALL_FSTUDY,All fields of study,IRL,Ireland,149658,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,IRL,Ireland,702687,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,General Programme,MEX,Mexico,3,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,General Programme,MEX,Mexico,5,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,General Programme,MEX,Mexico,8,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Education,MEX,Mexico,19,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Education,MEX,Mexico,4,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Education,MEX,Mexico,23,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,3,Art And Humanities,MEX,Mexico,47,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,3,Art And Humanities,MEX,Mexico,20,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,3,Art And Humanities,MEX,Mexico,67,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,4,Social Sciences, Business And Law,MEX,Mexico,78,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,4,Social Sciences, Business And Law,MEX,Mexico,41,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,4,Social Sciences, Business And Law,MEX,Mexico,1,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,MEX,Mexico,120,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,5,Science,MEX,Mexico,23,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,5,Science,MEX,Mexico,7,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,5,Science,MEX,Mexico,30,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,6,Engineering, Manufacturing And Construction,MEX,Mexico,68,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,6,Engineering, Manufacturing And Construction,MEX,Mexico,10,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,MEX,Mexico,78,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,7,Agriculture,MEX,Mexico,9,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,7,Agriculture,MEX,Mexico,5,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,7,Agriculture,MEX,Mexico,14,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,8,Health And Welfare,MEX,Mexico,19,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,8,Health And Welfare,MEX,Mexico,9,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,8,Health And Welfare,MEX,Mexico,28,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,9,Services,MEX,Mexico,15,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,9,Services,MEX,Mexico,2,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,9,Services,MEX,Mexico,17,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,99,Unknown,MEX,Mexico,34,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,99,Unknown,MEX,Mexico,10,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,99,Unknown,MEX,Mexico,44,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_FSTUDY,All fields of study,MEX,Mexico,315,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_FSTUDY,All fields of study,MEX,Mexico,113,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,ALL_FSTUDY,All fields of study,MEX,Mexico,1,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,MEX,Mexico,429,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,General Programme,MEX,Mexico,3,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,General Programme,MEX,Mexico,5,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,General Programme,MEX,Mexico,8,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Education,MEX,Mexico,19,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Education,MEX,Mexico,4,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Education,MEX,Mexico,23,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,3,Art And Humanities,MEX,Mexico,47,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,3,Art And Humanities,MEX,Mexico,20,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,3,Art And Humanities,MEX,Mexico,67,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,4,Social Sciences, Business And Law,MEX,Mexico,78,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,4,Social Sciences, Business And Law,MEX,Mexico,41,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,4,Social Sciences, Business And Law,MEX,Mexico,1,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,MEX,Mexico,120,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,5,Science,MEX,Mexico,23,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,5,Science,MEX,Mexico,7,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,5,Science,MEX,Mexico,30,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,6,Engineering, Manufacturing And Construction,MEX,Mexico,68,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,6,Engineering, Manufacturing And Construction,MEX,Mexico,10,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,MEX,Mexico,78,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,7,Agriculture,MEX,Mexico,9,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,7,Agriculture,MEX,Mexico,5,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,7,Agriculture,MEX,Mexico,14,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,8,Health And Welfare,MEX,Mexico,19,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,8,Health And Welfare,MEX,Mexico,9,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,8,Health And Welfare,MEX,Mexico,28,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,9,Services,MEX,Mexico,15,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,9,Services,MEX,Mexico,2,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,9,Services,MEX,Mexico,17,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,99,Unknown,MEX,Mexico,34,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,99,Unknown,MEX,Mexico,10,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,99,Unknown,MEX,Mexico,44,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_FSTUDY,All fields of study,MEX,Mexico,315,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_FSTUDY,All fields of study,MEX,Mexico,113,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,ALL_FSTUDY,All fields of study,MEX,Mexico,1,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,MEX,Mexico,429,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,1,Employed,2,Education,MEX,Mexico,2,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,2,Education,MEX,Mexico,2,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,1,Employed,3,Art And Humanities,MEX,Mexico,6,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,3,Inactive,3,Art And Humanities,MEX,Mexico,4,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,3,Art And Humanities,MEX,Mexico,10,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,1,Employed,4,Social Sciences, Business And Law,MEX,Mexico,17,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,3,Inactive,4,Social Sciences, Business And Law,MEX,Mexico,2,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,MEX,Mexico,19,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,1,Employed,5,Science,MEX,Mexico,10,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,5,Science,MEX,Mexico,10,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,1,Employed,6,Engineering, Manufacturing And Construction,MEX,Mexico,6,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,MEX,Mexico,6,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,1,Employed,7,Agriculture,MEX,Mexico,1,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,3,Inactive,7,Agriculture,MEX,Mexico,1,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,7,Agriculture,MEX,Mexico,2,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,1,Employed,8,Health And Welfare,MEX,Mexico,4,,
AFRI,Africa,1,Foreign-born,4,ISCED 6,3,Inactive,8,Health And Welfare,MEX,Mexico,1,,
